step,loss,mean_reward,mean_quality,mean_cost_usd,mean_w_q,mean_w_c,policy_entropy_nats,val_quality,val_cost_usd,val_action_entropy_bits
1,-0.024991068989038467,0.1916620433330536,0.6162109375,0.0018863481236621737,0.4860328137874603,0.5139671564102173,2.396395444869995,nan,nan,nan
2,-0.03698493540287018,0.19494706392288208,0.6474609375,0.002216275781393051,0.4831581711769104,0.5168417692184448,2.389570951461792,nan,nan,nan
3,-0.04244077950716019,0.24061378836631775,0.61328125,0.0022844853810966015,0.5345048308372498,0.465495228767395,2.3778176307678223,nan,nan,nan
4,-0.04010758548974991,0.21327805519104004,0.65234375,0.0017167340265586972,0.49819880723953247,0.5018011927604675,2.3604512214660645,nan,nan,nan
5,-0.046756308525800705,0.1956656575202942,0.6103515625,0.0015173058491200209,0.4702093005180359,0.5297906994819641,2.3396549224853516,nan,nan,nan
6,-0.05876309424638748,0.24503788352012634,0.6158202886581421,0.001243141363374889,0.5230263471603394,0.47697362303733826,2.317194938659668,nan,nan,nan
7,-0.05821232497692108,0.2180204689502716,0.6240234375,0.0013225742150098085,0.4586792588233948,0.5413207411766052,2.282744884490967,nan,nan,nan
8,-0.058710481971502304,0.2251283824443817,0.6107422113418579,0.0011994437081739306,0.47421711683273315,0.5257828831672668,2.244645118713379,nan,nan,nan
9,-0.062296390533447266,0.25859534740448,0.6107422113418579,0.0012438592966645956,0.5222037434577942,0.4777962565422058,2.20100998878479,nan,nan,nan
10,-0.05341295152902603,0.2803351879119873,0.634570300579071,0.0011369078420102596,0.523235023021698,0.476764976978302,2.1433959007263184,nan,nan,nan
11,-0.048633724451065063,0.2614988684654236,0.6689453125,0.001095416839234531,0.4840129017829895,0.5159870386123657,2.0732533931732178,nan,nan,nan
12,-0.04460354521870613,0.2898309528827667,0.6708984375,0.0008036445360630751,0.5085628628730774,0.4914371371269226,1.9998760223388672,nan,nan,nan
13,-0.04512172192335129,0.3302290141582489,0.6904296875,0.0007430597906932235,0.5404857397079468,0.4595142602920532,1.9222991466522217,nan,nan,nan
14,-0.02948044054210186,0.29316169023513794,0.646484375,0.0007233754149638116,0.5131800174713135,0.4868199825286865,1.836241602897644,nan,nan,nan
15,-0.08606813848018646,0.3254222869873047,0.6673828363418579,0.0005851159803569317,0.5223462581634521,0.47765371203422546,1.756626844406128,nan,nan,nan
16,-0.06521204113960266,0.2976738214492798,0.623046875,0.0005924847791902721,0.5165493488311768,0.483450710773468,1.6438288688659668,nan,nan,nan
17,-0.11464178562164307,0.2385144680738449,0.6474609375,0.0006802543066442013,0.45318716764450073,0.5468127727508545,1.5104845762252808,nan,nan,nan
18,-0.09526082873344421,0.36247339844703674,0.7734375,0.0005521882558241487,0.5235469341278076,0.47645312547683716,1.3794441223144531,nan,nan,nan
19,-0.0558781698346138,0.3299906253814697,0.697265625,0.0005496558733284473,0.5245599150657654,0.4754400849342346,1.2362462282180786,nan,nan,nan
20,-0.04964463785290718,0.29993271827697754,0.6751953363418579,0.0005548992194235325,0.4906536340713501,0.5093463659286499,1.1061336994171143,nan,nan,nan
21,0.01005080621689558,0.341539591550827,0.7041015625,0.00061117421137169,0.5482718348503113,0.45172813534736633,0.9979249238967896,nan,nan,nan
22,-0.0031999824568629265,0.34500250220298767,0.75390625,0.0005576441180892289,0.5171042680740356,0.48289576172828674,0.9171706438064575,nan,nan,nan
23,-0.0024734484031796455,0.3455921411514282,0.715624988079071,0.0005078210961073637,0.5425798892974854,0.45742011070251465,0.8647638559341431,nan,nan,nan
24,-0.001332925632596016,0.32066792249679565,0.7412109375,0.0005195499979890883,0.4916311502456665,0.5083688497543335,0.8271403312683105,nan,nan,nan
25,-0.023138007149100304,0.331304132938385,0.7328125238418579,0.0005531718488782644,0.5189640522003174,0.48103588819503784,0.795890748500824,nan,nan,nan
26,-0.0027509983628988266,0.34982872009277344,0.72265625,0.0005336835747584701,0.5213913917541504,0.4786086082458496,0.7537630200386047,nan,nan,nan
27,-0.0014491034671664238,0.37386834621429443,0.7787109613418579,0.0005541015416383743,0.5092556476593018,0.49074435234069824,0.6815319061279297,nan,nan,nan
28,0.007384502794593573,0.3150506913661957,0.7392578125,0.0005768687697127461,0.48586589097976685,0.5141341686248779,0.5770576000213623,nan,nan,nan
29,0.008183620870113373,0.36465704441070557,0.7789062261581421,0.0005652406252920628,0.5025275945663452,0.4974724054336548,0.4883812665939331,nan,nan,nan
30,0.015079863369464874,0.30328625440597534,0.6953125,0.0005972608923912048,0.4951328933238983,0.5048670768737793,0.43250614404678345,nan,nan,nan
31,0.009259119629859924,0.323379784822464,0.740234375,0.0005934711080044508,0.4988608956336975,0.5011391043663025,0.38993242383003235,nan,nan,nan
32,0.007081887684762478,0.34605538845062256,0.771484375,0.0005433234036900103,0.4888670742511749,0.5111329555511475,0.36255842447280884,nan,nan,nan
33,-0.0073586381040513515,0.36530590057373047,0.7806640863418579,0.0005682132905349135,0.5066649913787842,0.4933350384235382,0.34601250290870667,nan,nan,nan
34,-0.005869478452950716,0.35350292921066284,0.7509765625,0.0005851172027178109,0.5129838585853577,0.48701614141464233,0.31992053985595703,nan,nan,nan
35,-0.0056074438616633415,0.3571314215660095,0.7978515625,0.0005937437526881695,0.48139554262161255,0.5186043977737427,0.2795344591140747,nan,nan,nan
36,-0.0010823989287018776,0.3322947919368744,0.7177734375,0.0006251233862712979,0.49338284134864807,0.5066171884536743,0.2418903112411499,nan,nan,nan
37,-0.017323950305581093,0.3596988916397095,0.7759765386581421,0.0006076734280213714,0.5081872940063477,0.49181270599365234,0.20265227556228638,nan,nan,nan
38,0.0014485191786661744,0.35303235054016113,0.7880859375,0.0005922304699197412,0.5006232857704163,0.49937671422958374,0.1572592556476593,nan,nan,nan
39,0.015395679511129856,0.33554840087890625,0.76171875,0.0006224523531273007,0.4852448105812073,0.5147551894187927,0.12121430039405823,nan,nan,nan
40,0.0023997435346245766,0.3747970759868622,0.7822265625,0.0005915843648836017,0.512066125869751,0.48793378472328186,0.1029713898897171,nan,nan,nan
41,-0.0006611311109736562,0.3554309606552124,0.80078125,0.0005968695622868836,0.5066201686859131,0.4933798015117645,0.08666332811117172,nan,nan,nan
42,0.0042407577857375145,0.3321160078048706,0.7529296875,0.000602491432800889,0.4964975416660309,0.5035024285316467,0.07483090460300446,nan,nan,nan
43,0.015303037129342556,0.32908761501312256,0.7451171875,0.0005614687688648701,0.48121052980422974,0.5187894105911255,0.06467732042074203,nan,nan,nan
44,0.009320496581494808,0.3139781057834625,0.7216796875,0.0006038022693246603,0.4868085980415344,0.5131914019584656,0.059165485203266144,nan,nan,nan
