step,loss,mean_reward,mean_quality,mean_cost_usd,mean_w_q,mean_w_c,policy_entropy_nats,val_quality,val_cost_usd,val_action_entropy_bits
1,-0.02642674185335636,0.17123228311538696,0.5712890625,0.0018359663663432002,0.4860328137874603,0.5139671564102173,2.395216941833496,nan,nan,nan
2,-0.029861468821763992,0.15506473183631897,0.5703125,0.002180254552513361,0.4831581711769104,0.5168417692184448,2.391603946685791,nan,nan,nan
3,-0.03602037578821182,0.1896102875471115,0.54296875,0.0019662121776491404,0.5345048308372498,0.465495228767395,2.3862061500549316,nan,nan,nan
4,-0.040776826441287994,0.1674993932247162,0.5302734375,0.0016119687352329493,0.49819880723953247,0.5018011927604675,2.378781795501709,nan,nan,nan
5,-0.043173231184482574,0.1992538869380951,0.5859375,0.001616274705156684,0.4702093005180359,0.5297906994819641,2.3693132400512695,nan,nan,nan
6,-0.04956655204296112,0.20968246459960938,0.564453125,0.0014569621998816729,0.5230263471603394,0.47697362303733826,2.3584041595458984,nan,nan,nan
7,-0.061438772827386856,0.15746742486953735,0.5615234375,0.0016766840126365423,0.4586792588233948,0.5413207411766052,2.345078945159912,nan,nan,nan
8,-0.058087605983018875,0.17891384661197662,0.5576171875,0.0012970054522156715,0.47421711683273315,0.5257828831672668,2.330273151397705,nan,nan,nan
9,-0.04306356608867645,0.19913294911384583,0.5087890625,0.0012618855107575655,0.5222037434577942,0.4777962565422058,2.3141822814941406,nan,nan,nan
10,-0.03727889060974121,0.2202606499195099,0.5419921875,0.001260508899576962,0.523235023021698,0.476764976978302,2.296806812286377,nan,nan,nan
11,-0.036138977855443954,0.20666231215000153,0.5478515625,0.0010796980932354927,0.4840129017829895,0.5159870386123657,2.2793726921081543,nan,nan,nan
12,-0.057286955416202545,0.21990598738193512,0.541015625,0.0009171441197395325,0.5085628628730774,0.4914371371269226,2.264601469039917,nan,nan,nan
13,-0.037111081182956696,0.23911622166633606,0.5234375,0.0009166757808998227,0.5404857397079468,0.4595142602920532,2.248119831085205,nan,nan,nan
