step,loss,mean_reward,mean_quality,mean_cost_usd,mean_w_q,mean_w_c,policy_entropy_nats,val_quality,val_cost_usd,val_action_entropy_bits
1,-0.12312360852956772,0.1973220556974411,0.6279296875,0.0018843838479369879,0.4860328137874603,0.5139671564102173,2.395172595977783,nan,nan,nan
2,-0.1301247775554657,0.19797536730766296,0.6513671875,0.002238585613667965,0.4831581711769104,0.5168417692184448,2.3912854194641113,nan,nan,nan
3,-0.13279274106025696,0.2405579686164856,0.6171875,0.0022631424944847822,0.5345048308372498,0.465495228767395,2.385096549987793,nan,nan,nan
4,-0.13408753275871277,0.20641887187957764,0.65234375,0.0018049757927656174,0.49819880723953247,0.5018011927604675,2.377492904663086,nan,nan,nan
5,-0.14210423827171326,0.17888545989990234,0.6259765625,0.00182440469507128,0.4702093005180359,0.5297906994819641,2.368712902069092,nan,nan,nan
6,-0.15591752529144287,0.22934560477733612,0.619140625,0.0016200656536966562,0.5230263471603394,0.47697362303733826,2.3578174114227295,nan,nan,nan
7,-0.15568789839744568,0.18505188822746277,0.6201171875,0.0017843754030764103,0.4586792588233948,0.5413207411766052,2.343944549560547,nan,nan,nan
8,-0.15753769874572754,0.18738038837909698,0.5990234613418579,0.0015963137848302722,0.47421711683273315,0.5257828831672668,2.3271145820617676,nan,nan,nan
9,-0.13125638663768768,0.2383163571357727,0.6029297113418579,0.0015001436695456505,0.5222037434577942,0.4777962565422058,2.3079733848571777,nan,nan,nan
10,-0.14011558890342712,0.25044044852256775,0.608203113079071,0.0014838147908449173,0.523235023021698,0.476764976978302,2.2892448902130127,nan,nan,nan
11,-0.14197488129138947,0.23655222356319427,0.662109375,0.001508252345956862,0.4840129017829895,0.5159870386123657,2.2707183361053467,nan,nan,nan
12,-0.169074147939682,0.24753418564796448,0.6455078125,0.0012698774226009846,0.5085628628730774,0.4914371371269226,2.25177001953125,nan,nan,nan
13,-0.1717917025089264,0.2772146463394165,0.6484375,0.0013137987116351724,0.5404857397079468,0.4595142602920532,2.2285287380218506,nan,nan,nan
14,-0.15347060561180115,0.28388842940330505,0.640625,0.0010999379446730018,0.5131800174713135,0.4868199825286865,2.1987366676330566,nan,nan,nan
15,-0.1601429581642151,0.3096391260623932,0.6634765863418579,0.001044252421706915,0.5223462581634521,0.47765371203422546,2.166990280151367,nan,nan,nan
16,-0.12554150819778442,0.2908066213130951,0.6142578125,0.0008902327972464263,0.5165493488311768,0.483450710773468,2.127786636352539,nan,nan,nan
17,-0.19464896619319916,0.1753777116537094,0.5458984375,0.0009911273373290896,0.45318716764450073,0.5468127727508545,2.089620590209961,nan,nan,nan
18,-0.1596090942621231,0.30737626552581787,0.7041015625,0.0009614902082830667,0.5235469341278076,0.47645312547683716,2.0466370582580566,nan,nan,nan
19,-0.163023442029953,0.2767919898033142,0.6312500238418579,0.0007860289188101888,0.5245599150657654,0.4754400849342346,1.9976189136505127,nan,nan,nan
20,-0.13348403573036194,0.2808545231819153,0.6439453363418579,0.0006864925380796194,0.4906536340713501,0.5093463659286499,1.947918176651001,nan,nan,nan
21,-0.12604421377182007,0.3119075894355774,0.6689453125,0.0008681003819219768,0.5482718348503113,0.45172813534736633,1.8910250663757324,nan,nan,nan
22,-0.10789620876312256,0.321214497089386,0.7080078125,0.0007488367264159024,0.5171042680740356,0.48289576172828674,1.843719244003296,nan,nan,nan
23,-0.12270098179578781,0.32034677267074585,0.661914050579071,0.0006262972601689398,0.5425798892974854,0.45742011070251465,1.812135100364685,nan,nan,nan
24,-0.11409826576709747,0.2881793975830078,0.6787109375,0.0006819039117544889,0.4916311502456665,0.5083688497543335,1.786450743675232,nan,nan,nan
25,-0.12650856375694275,0.29853296279907227,0.6703125238418579,0.0007157058571465313,0.5189640522003174,0.48103588819503784,1.772176742553711,nan,nan,nan
26,-0.10525090247392654,0.3271355926990509,0.6982421875,0.000631102710030973,0.5213913917541504,0.4786086082458496,1.759937047958374,nan,nan,nan
27,-0.09847748279571533,0.3250390291213989,0.6927734613418579,0.0006921249441802502,0.5092556476593018,0.49074435234069824,1.7558977603912354,nan,nan,nan
28,-0.1095997542142868,0.29520612955093384,0.6826171875,0.0005946956807747483,0.48586589097976685,0.5141341686248779,1.7558194398880005,nan,nan,nan
29,-0.14757074415683746,0.33455657958984375,0.7222656011581421,0.0008034445345401764,0.5025275945663452,0.4974724054336548,1.7539856433868408,nan,nan,nan
30,-0.1478651463985443,0.26849547028541565,0.6298828125,0.0006233215099200606,0.4951328933238983,0.5048670768737793,1.7398877143859863,nan,nan,nan
31,-0.12213687598705292,0.3060183525085449,0.697265625,0.0005698559107258916,0.4988608956336975,0.5011391043663025,1.7144097089767456,nan,nan,nan
32,-0.12424390017986298,0.31501686573028564,0.70703125,0.0005499300314113498,0.4888670742511749,0.5111329555511475,1.6872527599334717,nan,nan,nan
33,-0.10532849282026291,0.3485807478427887,0.7455078363418579,0.0006338625098578632,0.5066649913787842,0.4933350384235382,1.65338933467865,nan,nan,nan
34,-0.14800211787223816,0.3083583116531372,0.6884765625,0.0007187073933891952,0.5129838585853577,0.48701614141464233,1.6333792209625244,nan,nan,nan
35,-0.12147071957588196,0.33472341299057007,0.7574218511581421,0.0006362503627315164,0.48139554262161255,0.5186043977737427,1.6132266521453857,nan,nan,nan
36,-0.14723902940750122,0.3046935498714447,0.6787109375,0.0006515781860798597,0.49338284134864807,0.5066171884536743,1.6093002557754517,nan,nan,nan
37,-0.15719740092754364,0.33150631189346313,0.710156261920929,0.0006277996581047773,0.5081872940063477,0.49181270599365234,1.594447374343872,nan,nan,nan
38,-0.1311616599559784,0.306869238615036,0.6826171875,0.0006428542546927929,0.5006232857704163,0.49937671422958374,1.5814522504806519,nan,nan,nan
39,-0.12151665985584259,0.3238551616668701,0.734375,0.0006171777495183051,0.4852448105812073,0.5147551894187927,1.5664949417114258,nan,nan,nan
40,-0.14476174116134644,0.3373681902885437,0.7197265625,0.0006188144907355309,0.512066125869751,0.48793378472328186,1.5614277124404907,nan,nan,nan
41,-0.1160321980714798,0.34306401014328003,0.75390625,0.0005901448894292116,0.5066201686859131,0.4933798015117645,1.5559922456741333,nan,nan,nan
42,-0.14999276399612427,0.29592305421829224,0.6845703125,0.0005766636459156871,0.4964975416660309,0.5035024285316467,1.5633556842803955,nan,nan,nan
43,-0.11376893520355225,0.288604736328125,0.6781250238418579,0.0005117652472108603,0.48121052980422974,0.5187894105911255,1.5670385360717773,nan,nan,nan
44,-0.14814722537994385,0.28928494453430176,0.6962890625,0.0006743906415067613,0.4868085980415344,0.5131914019584656,1.5814464092254639,nan,nan,nan
45,-0.10803040862083435,0.2973783016204834,0.7177734375,0.0006281922105699778,0.47717684507369995,0.5228231549263,1.5887223482131958,nan,nan,nan
